episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
128,-9.992256,0.094157,0.010954,0.986175,1600,0.004892,10,1.000000,1589,971,0.033632,0.575637,0.758888,0.015625,-706.562500,179.600037,0.000300
129,-8.773386,0.132989,0.019066,0.989070,1732,0.004001,10,1.000000,1689,871,0.000925,0.200674,0.447967,0.000000,-590.736755,238.723526,0.000300
130,-8.593623,0.137140,0.009678,0.986867,1821,0.003783,10,1.000000,1758,802,-0.001901,0.096168,0.310109,0.000000,-582.676697,233.648453,0.000300
131,-9.720776,0.122842,0.013436,0.986252,1749,0.003427,10,1.000000,1695,865,0.000528,0.484131,0.704726,0.019531,-609.983521,183.350433,0.000300
132,-10.390570,0.109377,0.013639,0.991241,1705,0.004491,10,1.000000,1685,875,0.037933,0.532742,0.806176,0.042969,-677.716919,145.711838,0.000300
133,-8.821028,0.129601,0.009527,0.991239,1651,0.003012,10,1.000000,1643,917,0.039788,0.533223,0.785696,0.042969,-671.662903,139.659225,0.000300
134,-11.045627,0.095080,0.010854,0.987820,1730,0.004201,10,1.000000,1701,859,0.029693,0.686091,0.917512,0.054688,-698.720764,158.335968,0.000300
135,-8.831633,0.134092,0.013509,0.988143,1683,0.005748,10,1.000000,1643,917,0.041465,0.385313,0.629338,0.015625,-704.162720,154.516434,0.000300
136,-11.062319,0.096678,0.019164,0.993954,1700,0.005935,10,1.000000,1668,892,0.031701,0.440949,0.672171,0.015625,-720.505066,166.565018,0.000300
137,-8.990215,0.139902,0.010373,0.984913,1812,0.000764,10,1.000000,1764,796,0.038172,0.295844,0.543916,0.000000,-681.311707,174.176514,0.000300
138,-10.678007,0.097647,0.012472,0.990868,1713,0.003990,10,1.000000,1670,890,0.043562,0.264826,0.514613,0.000000,-731.520447,160.764099,0.000300
139,-10.547975,0.100476,0.012584,0.994890,1735,0.003162,10,1.000000,1711,849,0.040086,0.298764,0.547876,0.011719,-735.990356,188.095139,0.000300
140,-9.284707,0.125768,0.017442,0.981376,1657,0.005006,10,1.000000,1637,923,0.017447,0.563671,0.753325,0.035156,-749.108398,164.529175,0.000300
141,-8.668546,0.143118,0.009142,0.991335,1815,0.003242,10,1.000000,1784,776,-0.000540,0.180674,0.425058,0.000000,-607.081238,243.689087,0.000300
142,-9.033201,0.118238,0.009387,0.989126,1697,0.003567,10,1.000000,1675,885,0.000870,0.213240,0.461988,0.007812,-645.527954,223.481522,0.000300
143,-9.338961,0.116180,0.009149,0.992565,1671,0.002926,10,1.000000,1658,902,0.027437,0.214000,0.463982,0.011719,-655.766541,201.877213,0.000300
144,-9.259476,0.125268,0.011494,0.987707,1628,0.000678,10,1.000000,1597,963,0.024733,0.315054,0.565977,0.015625,-644.575867,198.559235,0.000300
145,-9.256640,0.116091,0.013566,0.987144,1761,0.004868,10,1.000000,1717,843,0.032594,0.212342,0.466774,0.019531,-656.186218,181.953674,0.000300
146,-10.554034,0.115961,0.016022,0.992000,1784,0.002118,10,1.000000,1726,834,0.003939,0.254166,0.504383,0.007812,-641.606812,180.864563,0.000300
147,-8.396694,0.141341,0.010287,0.988484,1763,0.000929,10,1.000000,1743,817,0.050823,0.259041,0.522856,0.027344,-665.070190,168.946609,0.000300
148,-8.702843,0.128369,0.013572,0.990270,1708,0.002247,10,1.000000,1696,864,0.044609,1.527650,1.248631,0.203125,-659.297485,176.462265,0.000300
149,-9.658339,0.117633,0.012341,0.987584,1742,0.003787,10,1.000000,1736,824,0.001328,0.136528,0.369498,0.000000,-593.951477,211.630386,0.000300
